tilsynid,org_navn,orgnummer,adresse,postnr,poststed,kategori1,kategori2,kategori3,kategori4,karakter1,karakter2,karakter3,karakter4,total_karakter,dato,tilsynsbesoektype,tilsynsobjektid,sakref,status
Z2207041310279970240ZTYLP_TilsynAvtale,Gohan,921265484,Torggata 16,0181,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,04072022,1,Z1809261501177293251HZUSM_Tilsynsobjekt,2022/91730,0
Z1705191521397220239TDQWR_TilsynAvtale,Grisen - Torshovgata 2,988046949,TORSHOVGATA 2,0476,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,0,2,19052017,0,Z1401221008528860389ZBAMI_Tilsynsobjekt,2017/106763,0
Z2204211222161500239STQYT_TilsynAvtale,Sentralen kafeteria,816717272,Øvre Slottsgate 3,0157,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,0,0,1,21042022,0,Z1809141247053270392ZLOLC_Tilsynsobjekt,2022/85386,0
Z1709261531154380240UPRJA_TilsynAvtale,Wunderburger,915381251,TORGGATA 35,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,1,0,2,26092017,0,Z1511192225031763252TBZMI_Tilsynsobjekt,2017/197350,0
Z2001100744230020240FYOMI_TilsynAvtale,Heim St. Hanshaugen,917146519,Colletts gate 33,0169,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,09012020,0,Z1608310935391630240UDSYD_Tilsynsobjekt,2020/5710,0
Z1701110901071870239HGAEP_TilsynAvtale,SEA SUSHI BAR,998660408,Toftesgate 20A,0556,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,0,10012017,1,Z1303292238521363252TXEQO_Tilsynsobjekt,2016/263557,0
Z1808011451556920240UCBTN_TilsynAvtale,Brasserie France Kasserollen Restaurantdrift as,983560342,ØVRE SLOTTSGATE 16,0157,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,01082018,0,Z1006052054353671127RZJEE_Tilsynsobjekt,2018/174072,0
Z2001270647420870240VAFPI_TilsynAvtale,Bølgen & Moi Tjuvholmen,993193186,Tjuvholmen allé 5,0252,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,24012020,0,Z1006052054379971189VUFXP_Tilsynsobjekt,2020/17616,0
Z1602181049534410239GEBPS_TilsynAvtale,Thon Hotel Vika Atrium,974284227,MUNKEDAMSSVEIEN 45,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,18022016,1,Z1006052056300061190FDTJL_Tilsynsobjekt,2016/12113,0
Z1908291004401570239VDRLQ_TilsynAvtale,Jordbærpikene Lambertseter,995265990,Cecilie Thoresens vei 17/21 (Lambertseter Senter),1153,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,29082019,1,Z1103100817562511039DUCYP_Tilsynsobjekt,2019/141391,0
Z1910161354011420239SAYUD_TilsynAvtale,"Kaffistova, Hotell Bondeheimen",885777112,Kristian IVs gate 2,0159,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,16102019,0,Z1006052055205071189POFZG_Tilsynsobjekt,2019/219438,0
Z2301251745292940239YXTYF_TilsynAvtale,St bar m Zafar,920375944,Dalsbergstein 4a,0179,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,3,0,3,25012023,0,Z1906181435380630128WOTWR_Tilsynsobjekt,2023/18917,0
Z1611101412099660240HCFGW_TilsynAvtale,Baker Hansen Adamstuen,990124957,ULLEVÅLSVEIEN 95,0359,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,10112016,0,Z1504270902130290388CRICW_Tilsynsobjekt,2016/238598,0
Z2204251431445960240MFNOB_TilsynAvtale,Freddy Fuego AS,914545730,HAUSMANNS GATE 31A,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,25042022,0,Z1506221109043463252BEBKZ_Tilsynsobjekt,2022/88059,0
Z1603301010563760239VIGTH_TilsynAvtale,AKKA Arabisk Espresso Kafe,983571840,HEGDEHAUGSVEIEN 36,0352,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,1,1,0,0,30032016,1,Z1006052059064391189ZTXKT_Tilsynsobjekt,2016/47084,0
Z1808302017154520239ZJKRI_TilsynAvtale,Max Egertorget,999099858,KARL JOHANSGATE 18C,0159,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,30082018,0,Z1702161727136853107DFJWO_Tilsynsobjekt,2018/196615,0
Z1604141547498120239CRWVK_TilsynAvtale,Trancher,972384364,THORVALD MEYERS GATE 78,0550,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,1,0,14042016,1,Z1006052056322221126WMENH_Tilsynsobjekt,2016/72396,0
Z2208231503212230240CMARA_TilsynAvtale,Joe & The Juice Bjørvika,917586039,Dronning Eufemias gate 39,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,23082022,1,Z1905012044289923148APGVE_Tilsynsobjekt,2022/171555,0
Z2205160920145310239DAGLW_TilsynAvtale,Awari Pizza,926761277,Helgesens gate 72,0558,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,1,0,0,16052022,1,Z2204211508072752109QGEVX_Tilsynsobjekt,2022/86044,0
Z2211221931437310240HFQEG_TilsynAvtale,Mother India,924609001,Pilestredet 63,0350,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,22112022,1,Z2209271821541262103XHJVT_Tilsynsobjekt,2022/210378,0
Z1904251519359740239CJECV_TilsynAvtale,Lio's Café & Catering,989901532,SCHLEPPEGRELLS GATE 30,0556,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,25042019,0,Z1402120851277192025DNMZP_Tilsynsobjekt,2019/98219,0
Z1801230855445290240LJVSK_TilsynAvtale,Cafe Cathedral,982345693,DRONNINGENS GATE 27,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,22012018,0,Z1006052054387231190DAXGW_Tilsynsobjekt,2018/18870,0
Z1901110953301830240JFEJA_TilsynAvtale,Haveli Kalbakken,911686538,NEDRE KALBAKK VEI 2,0950,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,3,0,3,10012019,0,Z1502021045471583199MQZEX_Tilsynsobjekt,2019/3278,0
Z1707071335548240239URWCA_TilsynAvtale,Subway Skippergata 25A,912002209,Skippergata 25A,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,07072017,0,Z1507141319076450394RJOBP_Tilsynsobjekt,2017/142421,0
Z1608250912284010239KWJDO_TilsynAvtale,Sushi Wok Ekspressen,917190119,Trondheimsveien 162 A,0570,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,3,2,3,24082016,0,Z1608241202288653178MZYGK_Tilsynsobjekt,2016/177191,0
Z2209141343021770240LPMXJ_TilsynAvtale,Theatercaféen,988415251,STORTINGSGATA 24-26,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,14092022,0,Z1006052056286901190HKBSZ_Tilsynsobjekt,2022/199122,0
Z1609151426164560240CNYSZ_TilsynAvtale,Samson Majorstuen,974999439,VALKYRIEGATA 8,0366,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,15092016,0,Z1006052100206571127FVUQW_Tilsynsobjekt,2016/193472,0
Z1705021531126440239NYGUP_TilsynAvtale,East House Cheng,979325886,TRONDHEIMSVEIEN 157,0570,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,02052017,0,Z1006052055002101189SVHMY_Tilsynsobjekt,2017/91407,0
Z2206301943387850240LWZXO_TilsynAvtale,Apostrophe,925079529,Kirkegårdsgata 7A,0558,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,30062022,0,Z2204201857382132107FQKWU_Tilsynsobjekt,2022/136777,0
Z2205100955152970239QRHOL_TilsynAvtale,Boulangerie M,915758746,Sigurd Hoels vei 45,0655,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,10052022,1,Z1809111716105393123OZRXW_Tilsynsobjekt,2022/95750,0
Z1904051432116870240JPCEA_TilsynAvtale,Taverna Klimataria,919559403,Parkveien 13,0350,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,05042019,1,Z1708181446506503251NMJQF_Tilsynsobjekt,2019/81432,0
Z2209011014484120239NWWYR_TilsynAvtale,Taverna Klimataria,919559403,Parkveien 13,0350,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,31082022,0,Z1708181446506503251NMJQF_Tilsynsobjekt,2022/188622,0
Z1809041237274460240LLZWY_TilsynAvtale,Vintage Kitchen AS,918827064,Lakkegata 55,0187,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04092018,0,Z1709251359317823252JLCDC_Tilsynsobjekt,2018/199101,0
Z2203141355018980239RJAYQ_TilsynAvtale,Sumo Storo AS,920425429,Vitaminveien 31,0485,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,14032022,0,Z1902221410278250128QGRBN_Tilsynsobjekt,2022/53309,0
Z2209161317272760240VWNVT_TilsynAvtale,Tehran spiseri (Kafi drift AS),926365789,Selma Ellefsens Vei 2,0581,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,09092022,0,Z2209141043546101019XCRQQ_Tilsynsobjekt,2022/199817,0
Z2111021741360270239XLHNZ_TilsynAvtale,Sushi Bowl,912472124,Tollbugata 17,0152,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,02112021,0,Z1408281248531793252VYOJC_Tilsynsobjekt,2021/225187,0
Z2206171434382610240WLCHQ_TilsynAvtale,Joe & The Juice Byporten,928553604,Jernbanetorget 6,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,0,17062022,1,Z2201311237506110128ZQJBX_Tilsynsobjekt,2022/110930,0
Z1912061322481980240XZNBY_TilsynAvtale,Storo Baker Hansen,972220639,VITAMINVEIEN 7,0485,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,06122019,0,Z1006052054217381127CMGFX_Tilsynsobjekt,2019/267455,0
Z1604061014518020240PRKLC_TilsynAvtale,Territoriet,999103588,MARKVEIEN 58,0550,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,0,06042016,1,Z1410151616122373252HXNTR_Tilsynsobjekt,2016/73802,0
Z1611090812528010239HHOYV_TilsynAvtale,Izakaya,995517302,St. Olavs gate 7,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,09112016,1,Z1609070912224810392QGWFH_Tilsynsobjekt,2016/210992,0
Z1801021014142130240WZKFH_TilsynAvtale,Izakaya,995517302,St. Olavs gate 7,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,0,1,2,02012018,1,Z1609070912224810392QGWFH_Tilsynsobjekt,2017/252260,0
Z2209201311533700240NMDTI_TilsynAvtale,Jordbærpikene Tveita,896923862,TVEITA SENTER,0671,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,20092022,0,Z1108041423187443251AFTND_Tilsynsobjekt,2022/203353,0
Z1806110721568930239UECOF_TilsynAvtale,RETT INN BAR OG CAFE AS,818836902,storgata 39,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,08062018,1,Z1802121656335933122NJEEW_Tilsynsobjekt,2018/38413,0
Z1804201521275490239GDCTE_TilsynAvtale,Yan Zhong lin restaurant as,971751193,Langbølgen 3,1150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,0,0,2,2,20042018,0,Z1608171212014613117ZIJLE_Tilsynsobjekt,2018/95453,0
Z1603011938005230239QCPPV_TilsynAvtale,Natraj Restaurant,880836862,Bygdøy Alle 8,0262,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,1,2,2,01032016,0,Z1006052055367151126HDHNR_Tilsynsobjekt,2016/46796,0
Z1806290757546460239QWQAZ_TilsynAvtale,Natraj Restaurant,880836862,Bygdøy Alle 8,0262,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,28062018,0,Z1006052055367151126HDHNR_Tilsynsobjekt,2018/151541,0
Z1711150854332600239BPWFM_TilsynAvtale,Sawan,897641542,PRESIDENT HARBITZ' GATE 4,0259,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,14112017,0,Z1201181251052000134FVCAU_Tilsynsobjekt,2017/239500,0
Z1709080829573130239BLVQD_TilsynAvtale,Nodee Sky AS,915760155,DRONNING EUFEMIAS GATE 28,0191,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,07092017,0,Z1606101424370443251JTSIO_Tilsynsobjekt,2017/181811,0
Z2204290939111860239HPFMX_TilsynAvtale,Baker Hansen Vika,927097184,Ruseløkkveien 3,0251,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,29042022,1,Z2105181432212660128QSKND_Tilsynsobjekt,2022/89147,0
Z1804031144436910240KLQWF_TilsynAvtale,Sushi Saqqa,816673542,WALDEMAR THRANES GATE 32,0171,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,03042018,1,Z1703231611096903128HRCCA_Tilsynsobjekt,2018/35276,0
Z2204041206129910239RSCNI_TilsynAvtale,Cultivate Food Helgesens gt,927134047,Helgesens gate 18,0553,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,04042022,0,Z2202221118548530127OMVEW_Tilsynsobjekt,2022/70642,0
Z1701131433514640239TGRHB_TilsynAvtale,Kaffe & Brød Disen AS,892827532,DISENVEIEN 31,0587,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,0,0,0,1,13012017,0,Z1006052059461121127OWXRI_Tilsynsobjekt,2017/8918,0
Z2206151400426700240QPFGB_TilsynAvtale,Kaffe & Brød Disen AS,892827532,DISENVEIEN 31,0587,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,15062022,0,Z1006052059461121127OWXRI_Tilsynsobjekt,2022/125715,0
Z1709201327116590239ULOLK_TilsynAvtale,Tullins Cafe Xenon Bar & Spiseri,980945073,Tullins gate 2,0166,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,20092017,1,Z1502251508133843159GFGDA_Tilsynsobjekt,2017/183695,0
Z1604251834278320239RZSVY_TilsynAvtale,Sanjays AS,913966244,LØRENVEIEN 44,0585,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,25042016,0,Z1410211215493013252UOKYL_Tilsynsobjekt,2016/94468,0
Z1605181911484540240YEKJQ_TilsynAvtale,Gutta fra Calcutta Tandoori Restaurant & Bar AS,986614540,Waldemar Thranes gate 65,0173,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,0,2,2,18052016,0,Z1006052055099561127JKHLZ_Tilsynsobjekt,2016/111533,0
Z1604191541487190240NHPAH_TilsynAvtale,Nye Istanbul Kebab Grønland AS,994893890,GRØNLAND 14,0188,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,19042016,0,Z1402180933379413133XSRHY_Tilsynsobjekt,2016/88461,0
Z1601281516572810240WLJXN_TilsynAvtale,Olivia Aker Brygge,979620934,STRANDEN 3A,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,28012016,0,Z1302111352456023251KBZCB_Tilsynsobjekt,2016/15259,0
Z1602180723011860239JDSMZ_TilsynAvtale,Radisson Blu Plaza Hotel,972754749,SONJA HENIES PLASS 3,0185,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,1,2,17022016,1,Z1006052055555681190SUKGO_Tilsynsobjekt,2016/23549,0
Z1603091420425150239DDVVS_TilsynAvtale,Olivia avd Hegdehaugsveien,997519388,Hegdehaugsveien 34,0352,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,09032016,0,Z1510081840331753251BPHPG_Tilsynsobjekt,2016/52739,0
Z1604281315376960239UFIBJ_TilsynAvtale,Colonel Mustard,972318213,DARRES GATE 2,0175,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,28042016,0,Z1105091044364451077XVBNT_Tilsynsobjekt,2016/97039,0
Z1604041355556470240RZPTO_TilsynAvtale,Cafe Provence,992379898,ARBEIDERSAMFUNNETS PLASS 1,0181,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04042016,1,Z1006052054402491190PWAAO_Tilsynsobjekt,2016/23713,0
Z1606101555289480240KSXLF_TilsynAvtale,Bonita Blomster Cafe and juice,914415047,BRISKEBYVEIEN 28,0259,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,10062016,1,Z1603210910207413251ZSMFE_Tilsynsobjekt,2016/91323,0
Z1609060753306740239NYPID_TilsynAvtale,ASIA,940965098,GRUNDINGEN 2,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,05092016,0,Z1410091148472773157RCVHS_Tilsynsobjekt,2016/185006,0
Z1607130720219320239KTFGR_TilsynAvtale,Haveli Kalbakken,911686538,NEDRE KALBAKK VEI 2,0950,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,12072016,0,Z1502021045471583199MQZEX_Tilsynsobjekt,2016/151023,0
Z1606241227497640240OAQDW_TilsynAvtale,Panda Restaurant,971975954,ØKERN TORGVEI 86,0589,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,24062016,0,Z1006052055465071126CLFTO_Tilsynsobjekt,2016/139742,0
Z1606011650006110240NQPHU_TilsynAvtale,Lille Herbern,999632734,HERBERNVEIEN 1,0286,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,01062016,0,Z1306271016194193136XGMTO_Tilsynsobjekt,2016/122539,0
Z1701101014082240239NJQSZ_TilsynAvtale,Munchies Løkka,914105897,THORVALD MEYERSGATE 36,0555,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,0,10012017,1,Z1501281857378103251VWBHY_Tilsynsobjekt,2016/267140,0
Z1701021534569010239FEJYU_TilsynAvtale,Cafe Sara,999273912,Hausmannsgate 29A,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,02012017,0,Z1604071238281670239AOHQY_Tilsynsobjekt,2017/320,0
Z1701301528423800239LAIRR_TilsynAvtale,Royal Sushi,997140028,TRONDHEIMSVEIEN 60,0565,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,30012017,0,Z1108081141517673251LIPGY_Tilsynsobjekt,2017/20192,0
Z1702031519257350240YCRAX_TilsynAvtale,Scandic Hotell Se.ua Restaurant,982254736,ST. OLAVS PLASS 1,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,02022017,0,Z1006052056072261189YBTBP_Tilsynsobjekt,2017/23442,0
Z1701200855590720239KVWKK_TilsynAvtale,Maschmanns - Bakeri og pizzeria,997640144,Karenslyst Allè 51,0278,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,19012017,0,Z1501301515211240372JDJFU_Tilsynsobjekt,2017/13282,0
Z1610201455220840239NRICI_TilsynAvtale,Cafe Europa,980320979,ST OLAVS GATE 31,0166,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,20102016,0,Z1006052054392331190SPZVP_Tilsynsobjekt,2016/222243,0
Z1611041229117070239MLTBB_TilsynAvtale,Sushi Bowl,912472124,Tollbugata 17,0152,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,04112016,0,Z1408281248531793252VYOJC_Tilsynsobjekt,2016/234047,0
Z1611230818308570240ZDJJW_TilsynAvtale,Hos Thea,972086630,Gabels gate 11,0272,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,17112016,0,Z1006052055142221190PZUPU_Tilsynsobjekt,2016/244848,0
Z1610111633020840239ZBLAA_TilsynAvtale,Tatakii Asian,915937144,Middelthuns gate 25,0368,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,10102016,0,Z1609221201251743251VXQLR_Tilsynsobjekt,2016/202572,0
Z1611081330557240240UICBJ_TilsynAvtale,Sakee,994836285,HOLMENS GATE 6,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,08112016,1,Z1204031431142830108ONDOW_Tilsynsobjekt,2016/204908,0
Z1702151005581430240QYOJT_TilsynAvtale,Happolati,977501369,St. Olavs plass 2,0165,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,15022017,1,Z1006052054414121126FLTTD_Tilsynsobjekt,2017/23440,0
Z1704041352354790239YGHEX_TilsynAvtale,Godt Brød Bislett,987961597,THERESES GATE 33,0168,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,04042017,0,Z1312201228333203103ROFMS_Tilsynsobjekt,2017/72244,0
Z1705230917429730240VJXUH_TilsynAvtale,Kaffelykke,979588755,DÆLENGGATA 37A,0567,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,22052017,0,Z1509291428182533107MMQGV_Tilsynsobjekt,2017/104077,0
Z1708141614373190240ASXYQ_TilsynAvtale,Baker Brun,974075210,BOGSTADVEIEN 30,0355,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,0,14082017,1,Z1006052059146451190QKRLL_Tilsynsobjekt,2017/153231,0
Z1707041547267850239WYDIE_TilsynAvtale,Døgnvill Bar & Burger,998006945,MARIDALSVEIEN 13,0178,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04072017,0,Z1202211713128293252CVNWK_Tilsynsobjekt,2017/135839,0
Z1711161313568190240VNNOF_TilsynAvtale,Color Fantasy M/S - Cosmopolitan Gourmet Restaurant,992068981,HJORTNESKAIA,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,16112017,0,Z1407151317510690389JQFLA_Tilsynsobjekt,2017/241365,0
Z1709220808501120239VDRQF_TilsynAvtale,SüdØst Asian Crossover,997551923,TRONDHEIMSVEIEN 5,0560,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,21092017,0,Z1201061105485133251GUDZI_Tilsynsobjekt,2017/193574,0
Z1709291535266940240GMBPF_TilsynAvtale,Cafe Villa Grande,915056431,Huk Aveny 56,0286,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,29092017,1,Z1708281157427573204ALFPT_Tilsynsobjekt,2017/175179,0
