organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,links_self_href
918451269,DAILY DOSE AS,2017-02-16,True,6.0,2017-01-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0165,OSLO,['Ullevålsveien 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918451269
991402802,BLISS CONSEPT AS,2007-07-02,True,5.0,2007-06-13,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Frisering og annen skjønnhetspleie,96.020,Norge,NO,1162,OSLO,['Ekebergveien 228C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991402802
989502581,AE RESTAURANTDRIFT AS,2006-02-21,True,33.0,2006-02-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0787,OSLO,['Holmenkollveien 119'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/989502581
974421305,MUCHO MAS AS,1995-04-30,True,15.0,1995-04-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyersg 36'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/974421305
912834867,KARLSRUD MAT OG VIN AS,2013-12-04,True,11.0,2013-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1153,OSLO,['Raschs vei 38'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912834867
914969298,EIK TEATER AS,2015-02-13,True,41.0,2015-02-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Stortingsgata 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914969298
997436873,ALI BABAS PIZZA&GRILL,2011-10-06,True,1.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av gatekjøkken,56.102,Norge,NO,1281,OSLO,['Helga Vaneks vei 1J'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997436873
927261782,SNADDER&VIN AS,2021-06-14,True,22.0,2021-05-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0263,OSLO,['Frognerveien 12B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927261782
987558601,SUSHI EXPRESS AS,2004-12-07,True,3.0,2004-11-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Parkveien 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/987558601
920672973,SARAY TRONDHEIMSVEIEN AS,2018-04-03,True,21.0,2018-02-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 10A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920672973
912884880,RANA ENTERPRISE AS,2013-12-17,True,169.0,2013-12-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyers gate 35'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912884880
999640516,LETT OG METT DUNIYA GRILL AS,2013-02-04,True,6.0,2013-01-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0186,OSLO,['Brugata 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/999640516
971118148,BEIJING PALACE AS,1995-02-20,True,5.0,1994-08-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Pilestredet 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/971118148
913888022,VESPA OG HUMLA AS,2014-08-01,True,28.0,2014-04-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0553,OSLO,['Københavngata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913888022
920871518,ROMA PIZZA GRILL DA,2018-05-18,True,3.0,2018-05-07,True,False,False,False,False,False,Bokmål,DA,Ansvarlig selskap med delt ansvar,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/DA,Drift av gatekjøkken,56.102,Norge,NO,0374,OSLO,['Holmenveien 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920871518
988712795,GUTTA FRA CALCUTTA TANDOORI RESTAURANT & BAR AS,2005-10-01,True,18.0,2005-06-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0173,OSLO,['Waldemar Thranesgate 65'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/988712795
922202001,KAS KAIS ALI,2019-02-11,True,17.0,,False,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av gatekjøkken,56.102,Norge,NO,1274,OSLO,"['c/o 1274', 'Åslandhellinga 77']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922202001
994236156,PAPPABUENE AS,2009-06-27,True,0.0,2009-05-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/994236156
928580687,HMH BAKERI AS,2022-01-20,True,11.0,2022-01-05,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0165,OSLO,['Ullevålsveien 9A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928580687
913007646,HJEMME HOS SVIGERS AS,2013-12-30,True,5.0,2013-11-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0286,OSLO,['Fredriksborgveien 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913007646
926629352,BENNY'S AROMA AS,2021-02-18,True,5.0,2021-01-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0355,OSLO,['Bogstadveien 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926629352
962941389,DILEKS KAFÉ OG CATERING AS,1995-02-20,True,5.0,1991-12-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0658,OSLO,['Hedmarksgaten 29'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/962941389
992805315,HALVORSENS CONDITORI AS,2008-06-30,True,7.0,2008-06-13,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0157,OSLO,['Prinsens gate 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/992805315
980380327,PALMYRACAFE(TAMIL MUSIC CENTER) MAHESWARAN MYLWAGANAM,1999-02-09,True,3.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0187,OSLO,['Motzfeldts gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/980380327
997932730,BILLIES KITCHEN AS,2012-02-06,True,24.0,2012-01-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0774,OSLO,['Tråkka 47F'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997932730
916223196,MARAJAH AS,2015-11-13,True,10.0,2015-10-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0953,OSLO,['Trondheimsveien 391'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916223196
991779469,COLOR LINE CRUISES AS,2007-10-02,True,35.0,2007-06-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Utenriks sjøfart med passasjerer,50.101,Norge,NO,0250,OSLO,['Hjortneskaia'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991779469
915119425,ESTAR SUSHI V/ LE,2015-03-18,True,2.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Kirkeveien 48'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915119425
922661898,SUGAR & SPICE AS,2019-04-24,True,10.0,2019-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0579,OSLO,['Bøkkerveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922661898
919138041,SK. CATERING AS,2017-06-15,True,1.0,2017-05-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0153,OSLO,['Kirkegata 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/919138041
921995253,YUME ASIAN FUSION AS,2019-01-16,True,8.0,2018-12-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0259,OSLO,['Briskebyveien 70'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921995253
921844255,VULKANI SUSHI V/LE,2018-12-06,True,7.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0567,OSLO,['Dælenenggata 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921844255
979731140,KLOSTERET AS,1998-04-03,True,39.0,1998-03-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0177,OSLO,['Fredensborgv 13'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/979731140
932385023,HAAKON TÆRUD AS,1995-02-19,True,30.0,1968-01-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0590,OSLO,['Øivinds vei 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/932385023
926767720,SUB 10 AS,2021-03-10,True,16.0,2021-01-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,4848,ARENDAL,['Moldfaret 2G'],ARENDAL,4203,https://data.brreg.no/enhetsregisteret/api/enheter/926767720
985142602,GRAND CAFÈ OSLO AS,2002-12-03,True,83.0,2002-11-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0159,OSLO,['Karl Johans gate 31'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/985142602
965279415,BENNY & KJELL AS,1995-02-20,True,67.0,1992-09-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0162,OSLO,"['Paleet', 'Karl Johans gate 37']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/965279415
915931278,PIZZA AL TAGLIO AS,2015-09-16,True,7.0,2015-09-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 60A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915931278
920441777,SAGENE BAR V/NOMAN ALI,2018-02-14,True,4.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av barer ellers,56.309,Norge,NO,0465,OSLO,['Bentsegata 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920441777
912827887,MAZAR AS,2014-01-15,True,21.0,2013-11-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0155,OSLO,"['Oppgang B', 'Storgata 13']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912827887
898591042,HOX AS,2012-08-07,True,2.0,2012-06-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bøker,47.610,Norge,NO,0354,OSLO,['Underhaugsveien 11C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/898591042
986859586,KAFFEHUSET STEAM AS,2004-05-06,True,98.0,2004-04-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av barer ellers,56.309,Norge,NO,1481,HAGAN,"['c/o Brød Bakerne AS', 'Brådalsstubben 3']",NITTEDAL,3031,https://data.brreg.no/enhetsregisteret/api/enheter/986859586
925918385,HAPAGSUSHI AS,2020-11-05,True,3.0,2020-10-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,1390,VOLLEN,['Arnestadveien 1C'],ASKER,3025,https://data.brreg.no/enhetsregisteret/api/enheter/925918385
913213319,HAPPY FOODS AS,2014-02-11,True,14.0,2014-01-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0688,OSLO,['Olav Nygards veg 62'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913213319
971125713,DUBLINERS AS,1995-03-12,True,42.0,1994-08-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/971125713
913133854,PALEET RESTAURANTDRIFT AS,2014-01-27,True,43.0,2014-01-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0162,OSLO,['Karl Johans gate 43'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913133854
992640952,BALKAN PIZZA & KEBABHOUSE AVDELING BISLETT AS,2008-05-08,True,20.0,2008-04-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Mauritz Hansens gate 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/992640952
910832824,Hotel Bristol AS,1995-03-12,True,256.0,1916-06-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0164,OSLO,['Kristian IVs gate 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/910832824
919052511,NINA HELEN NILSEN,2017-05-29,True,31.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0855,OSLO,['Sognsveien 75A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/919052511
914932548,SAGENE PIZZARIA OG KEBAB AS,2015-02-06,True,6.0,2015-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0463,OSLO,['Arendalsgata 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914932548
994578243,DE VILLE' S PUBDRIFT AS,2009-10-10,True,7.0,2009-09-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0165,OSLO,['Keysers gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/994578243
922686491,SASA AS,2019-04-29,True,8.0,2019-03-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1182,OSLO,['Olleveien 14D'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922686491
929707273,LAB DRIFT AS,2022-08-25,True,41.0,2022-08-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0155,OSLO,['Storgata 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/929707273
991925007,DATANG AS,2007-12-08,True,19.0,2007-10-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Essendrops gate 9'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991925007
993045411,VIN TIL FOLKET AS,2008-09-09,True,0.0,2008-08-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0365,OSLO,['Ingelbrecht Knudssøns gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/993045411
987903937,THEATERCAFEEN AS,2005-02-21,True,128.0,2005-02-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Stortingsgata 24/26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/987903937
920460097,SHARIKA AS,2018-02-19,True,25.0,2018-02-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Leirfallsgata 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920460097
925553077,BASTARD BURGERS NORGE AS,2020-08-28,True,22.0,2020-08-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,"['C/O Equip Capital AS', 'Ruseløkkveien 6']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925553077
989712551,TORSHOVPARKEN BISTRO AS,2006-04-19,True,18.0,2006-04-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0476,OSLO,['Torshovgata 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/989712551
990246750,ANDERSEN NILSEN AS,2006-09-08,True,45.0,2006-08-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Butikkhandel med fisk, skalldyr og bløtdyr",47.230,Norge,NO,0181,OSLO,['Youngstorget 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/990246750
998269733,NAM KANG RESTAURANT AS,2012-04-19,True,7.0,2012-04-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0177,OSLO,['Fredensborgveien 22E'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998269733
951816981,ZERO FIVE AS,1995-02-19,True,1323.0,1989-05-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Pløens gate 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/951816981
952507729,COMPASS GROUP NORGE AS,1995-02-19,True,2019.0,1989-06-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Kantiner drevet som selvstendig virksomhet,56.290,Norge,NO,1383,ASKER,['Drengsrudbekken 12'],ASKER,3025,https://data.brreg.no/enhetsregisteret/api/enheter/952507729
925887471,SMART STREET FOOD AS,2020-11-02,False,0.0,2020-10-01,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,2040,KLØFTA,['Kongsvingervegen 3'],ULLENSAKER,3033,https://data.brreg.no/enhetsregisteret/api/enheter/925887471
969017539,ØKERN HOTELLDRIFT AS,1995-02-20,True,72.0,1994-03-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0585,OSLO,['Lørenfaret 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/969017539
915542050,PATIALA HOUSE AS,2015-06-16,True,22.0,2015-05-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0188,OSLO,['Grønland 24'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915542050
915852696,PARTHENONS AS,2015-09-01,True,16.0,2015-07-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,"[""Osterhaus' gate 14A""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915852696
923367446,FRESH SUSHI HELSFYR AS,2019-09-09,True,8.0,2019-08-21,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0661,OSLO,['Grensesvingen 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923367446
963845170,GOVINDA AS,1995-02-20,True,5.0,1992-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0369,OSLO,"['c/o Krishnas Cuisine', 'Sørkedalsveien 10']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/963845170
933856038,HOTELLDRIFT CL THE HUB AS,1995-02-19,True,468.0,1982-11-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0155,OSLO,"[""Biskop Gunnerus' gate 3""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/933856038
922774080,BFF OSLO AS,2019-05-21,True,20.0,2019-04-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Bygdøy allé 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922774080
914748712,GRILLIN AS,2015-01-05,True,23.0,2014-12-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0582,OSLO,['Brobekkveien 80'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914748712
998068878,EIK BELLA BAMBINA AS,2012-03-08,True,36.0,2012-02-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998068878
